audio_name,actor,text,emotion,sound,length,mfcc_mean,mfcc_sd,mfcc_median,mfcc_max,mfcc_min,spectral_centroid_mean,spectral_centroid_sd,spectral_centroid_median,spectral_centroid_max,spectral_centroid_min,spectral_rolloff_mean,spectral_rolloff_sd,spectral_rolloff_median,spectral_rolloff_max,spectral_rolloff_min,ratio
data/wav/03a05Nd.wav,03,a05,neutral,"[-3.5095215e-03 -3.4179688e-03 -3.5095215e-03 ... -1.8310547e-04
 -2.7465820e-04 -6.1035156e-05]",50688,3.0965092,48.86243,2.8557045,188.02629,-455.97452,179.27589472277796,108.82531085650753,136.8678188645723,525.6697393465515,61.02974262400078,334.203125,174.44892936065307,278.90625,717.1875,73.4375,0.339287129759294
data/wav/03a05Tc.wav,03,a05,sadness,"[ 0.00021362 -0.0007019   0.         ... -0.00115967 -0.00091553
 -0.0007019 ]",55965,4.3453455,49.722282,5.4217415,168.44232,-457.10464,169.16877347902874,106.25405908347247,124.86654931119651,476.9387982741634,46.187006915373516,325.1207386363636,164.73496472280652,320.3125,652.34375,45.3125,0.3106864329375395
data/wav/03a05Wa.wav,03,a05,anger,"[ 0.0000000e+00 -3.0517578e-05  3.0517578e-05 ... -7.3242188e-04
 -9.1552734e-05  0.0000000e+00]",55052,-1.8315622,45.397015,0.2019907,174.51508,-450.53983,231.0360860622203,99.62050890938254,198.37196562307219,508.0853347303304,92.65735538427116,413.71527777777777,141.9389223740371,400.390625,708.59375,100.78125,0.28488073565793776
data/wav/03a05Wb.wav,03,a05,anger,"[ 0.00027466 -0.00018311 -0.00030518 ... -0.00036621 -0.00027466
 -0.00033569]",47396,-4.0488815,47.37652,-2.4974923,169.43907,-493.20395,218.6741408033423,90.3674962202823,188.19705266757154,475.1730721881799,110.67647301294167,390.070564516129,133.72304002848404,368.75,710.9375,154.6875,0.30535129031369634
data/wav/03a07Fa.wav,03,a07,happy,"[-5.4931641e-04 -1.1901855e-03 -2.2888184e-03 ... -3.0517578e-04
 -7.6293945e-04 -9.1552734e-05]",34141,1.3086233,44.98584,1.8049194,140.78195,-447.53226,222.37671902055433,128.97506499009324,176.66721242307233,597.7345950268223,55.0683312250263,418.91324626865674,163.00065811835762,403.90625,724.21875,71.875,0.21235041369269558
data/wav/03a07Fb.wav,03,a07,happy,"[ 2.5634766e-03  2.6245117e-03  2.5634766e-03 ...  9.1552734e-05
 -3.0517578e-05 -3.0517578e-05]",39198,-0.546601,41.5251,0.16858295,142.52408,-477.55826,229.6475777045979,115.48520921000288,186.06507364587088,537.9484481884319,68.044907053897,431.32102272727275,154.66480702595305,421.875,705.46875,83.59375,0.12231575330699193
data/wav/03a07La.wav,03,a07,boredom,"[-0.00775146 -0.00756836 -0.00775146 ...  0.00158691  0.00140381
  0.00015259]",38425,5.659463,50.319378,6.045905,197.42157,-426.95114,169.7658552552905,129.486545183478,117.75799539773936,504.05117238930995,53.021687997892066,307.2265625,182.14178286065078,271.09375,663.28125,83.59375,0.10939484928975632
data/wav/03a07Nc.wav,03,a07,neutral,"[ 0.00018311  0.00045776  0.00027466 ... -0.00018311 -0.00018311
 -0.00018311]",28610,5.6736755,51.101295,5.393559,204.43054,-449.71844,155.19735663923277,108.68647422547885,115.86900594024593,465.440830862012,50.8416990739054,296.9447544642857,175.18153381287115,246.875,641.40625,82.8125,0.18433580328683197
data/wav/03a07Wc.wav,03,a07,anger,"[6.1035156e-05 7.0190430e-04 7.3242188e-04 ... 5.1879883e-04 3.0517578e-05
 0.0000000e+00]",33401,-2.9512832,45.9802,-2.0103087,175.44373,-466.59396,236.1629093042609,102.72055567127114,205.9921782648294,549.7029791601477,105.76904691759523,414.13352272727275,141.670913644993,361.328125,733.59375,212.5,0.1844746267598142
data/wav/03b01Fa.wav,03,b01,happy,"[ 0.0020752   0.00305176  0.0027771  ... -0.0027771  -0.00292969
 -0.00439453]",37795,2.268631,42.027843,1.5854231,147.92978,-393.28516,208.22475711794058,112.44290016978991,166.95555914824513,511.8136004337547,83.93199449618689,389.5375844594595,159.6983720068417,379.296875,696.09375,107.03125,0.19543901821862347
data/wav/03b01Lb.wav,03,b01,boredom,"[-0.0020752  -0.00119019 -0.00180054 ... -0.00088501 -0.0020752
 -0.00180054]",46063,3.2851555,51.13221,4.473019,191.85593,-430.44754,165.7026893116622,101.9043643691489,127.42797340607152,493.2658533954111,56.871720160886284,316.40625,147.45439244580848,286.71875,654.6875,85.9375,0.23652421346504884
data/wav/03b01Nb.wav,03,b01,neutral,"[ 0.00033569  0.00021362  0.00027466 ... -0.00033569 -0.00033569
 -0.00033569]",38227,3.5332725,56.67822,4.982792,231.40211,-478.22302,165.13296391211082,113.43794523825731,113.1458014359552,518.6097766588215,55.562684065236034,313.03125,173.02645360127258,255.46875,701.5625,87.5,0.25589723372100665
data/wav/03b01Td.wav,03,b01,sadness,"[ 0.00076294  0.00094604  0.00112915 ... -0.00054932  0.00018311
 -0.00018311]",54251,1.0852265,61.254864,5.314131,176.56046,-448.2803,162.14725409682046,105.49274650981525,119.59472947902476,515.1444348540196,48.61429044887122,319.9808372641509,160.76832205086535,312.890625,676.5625,48.4375,0.36295347201286304
data/wav/03b01Wa.wav,03,b01,anger,"[3.0517578e-05 3.0517578e-05 3.0517578e-05 ... 2.3193359e-03 2.3498535e-03
 2.3193359e-03]",34877,-0.52137256,48.293995,-0.15606734,194.81326,-494.47583,217.679350713572,100.17398827698432,204.5052741612608,464.83796622783586,81.98591713363648,400.04528985507244,147.9097026328303,371.09375,683.59375,153.90625,0.22259613699302416
data/wav/03b01Wc.wav,03,b01,anger,"[-0.00097656 -0.00106812 -0.00085449 ... -0.00024414 -0.00018311
 -0.00018311]",46868,-0.43064207,48.852837,1.3818288,174.26147,-483.93988,221.55560656784584,120.72753707158455,185.73302703639953,548.6679461001104,32.81142166978501,398.2252038043478,169.0489981786335,363.28125,713.28125,2.34375,0.21893368010403122
data/wav/03b02Aa.wav,03,b02,anxiety,"[ 0.         -0.00036621  0.00015259 ... -0.0032959  -0.00250244
 -0.00180054]",49357,3.3382494,36.25228,1.646298,138.07755,-475.234,219.844068110851,105.01724690308698,201.2385718296514,502.8480216026534,71.14343999618953,417.96875,151.08031225892788,415.625,679.6875,107.03125,0.14589185800849722
data/wav/03b02La.wav,03,b02,boredom,"[-0.00335693 -0.003479   -0.00335693 ...  0.00057983  0.00042725
  0.        ]",55437,2.791137,56.685238,3.739125,214.27211,-478.33337,158.0469637417383,116.0370501903354,112.28047806197097,503.47584797752984,58.015507328278204,278.7557339449541,170.08606502676946,234.375,645.3125,62.5,0.23431968472379935
data/wav/03b02Na.wav,03,b02,neutral,"[ 6.1035156e-05  0.0000000e+00 -2.1362305e-04 ...  1.1291504e-03
  7.9345703e-04  1.2207031e-04]",47125,3.1097076,52.66021,3.2209492,223.81956,-475.76028,163.76832973508232,111.78387468885829,120.27582659993286,515.1065048650786,63.532012882885795,299.63877688172045,168.65295985616513,257.03125,666.40625,73.4375,0.24626451220479728
data/wav/03b02Tb.wav,03,b02,sadness,"[-0.00320435 -0.00320435 -0.00369263 ...  0.00030518 -0.00015259
 -0.00030518]",82030,-0.357239,66.38795,5.7567577,165.25774,-469.45123,167.5435690904426,96.43912632395988,138.6309942316025,507.5868327321381,56.11142685597211,348.9955357142857,145.89245192717433,351.5625,659.375,57.03125,0.6380119411330099
data/wav/03b02Wb.wav,03,b02,anger,"[ 0.00125122  0.00112915  0.00076294 ... -0.00054932 -0.00030518
 -0.00015259]",50945,-1.6477339,53.165375,0.0048596263,185.09564,-471.0652,200.5405120198866,107.00099282080748,159.19994988650907,530.0525004679798,76.223338112057,364.6015625,157.00616617910813,341.015625,696.09375,84.375,0.3433091628213579
data/wav/03b03Nb.wav,03,b03,neutral,"[ 3.3569336e-04  2.4414062e-04  3.9672852e-04 ...  3.0517578e-05
  9.1552734e-05 -3.0517578e-05]",58312,2.7944949,53.52476,2.534659,200.49763,-454.66507,152.2425918351758,95.89703872713542,116.7212766422791,469.7162176915896,52.30247003460802,282.6206140350877,171.60881879796767,217.578125,685.15625,78.125,0.2074877826555123
data/wav/03b03Tc.wav,03,b03,sadness,"[ 0.00561523  0.00561523  0.00598145 ...  0.00012207 -0.00024414
  0.        ]",84789,-1.1014296,72.16348,5.462144,193.36452,-474.44403,141.12209821124281,85.37037901871807,116.88595678257094,496.37116726915383,53.143278221811926,291.58038403614455,152.70335648057713,292.1875,635.15625,71.875,0.6778272484416741
data/wav/03b03Wc.wav,03,b03,anger,"[ 3.0517578e-05 -3.0517578e-05  3.0517578e-05 ...  3.0517578e-05
 -3.0517578e-05  0.0000000e+00]",61559,-3.8107095,47.291553,-2.3090954,196.90594,-502.5305,207.9620430127713,85.27999422484885,183.05226482741494,534.039732363847,109.73188403628322,387.79054752066116,136.68951252575008,356.25,732.03125,123.4375,0.19062723633058043
data/wav/03b09La.wav,03,b09,boredom,"[-6.4086914e-03 -6.0424805e-03 -6.1035156e-03 ... -6.1035156e-05
 -3.0517578e-04 -1.5258789e-04]",49803,3.1120017,61.160336,4.166626,206.46967,-451.52383,131.77400380514035,81.64349039877285,113.85019108236894,501.3766748496415,44.20042583252197,256.3137755102041,142.24717511182874,237.5,675.0,53.90625,0.2755282366500192
data/wav/03b09Nc.wav,03,b09,neutral,"[3.3569336e-04 1.5258789e-04 3.0517578e-04 ... 9.1552734e-05 1.5258789e-04
 0.0000000e+00]",41417,2.9502635,58.05006,3.6396847,186.05515,-476.80453,151.9928189832489,99.41325726279419,123.84003332131624,498.68917198186153,46.223062612074,292.3900462962963,154.76390011534912,263.28125,668.75,50.0,0.27861817732773525
data/wav/03b09Tc.wav,03,b09,sadness,"[ 0.00021362  0.          0.         ...  0.00042725  0.
 -0.00021362]",63154,2.5890796,61.83284,6.417061,182.53868,-434.1203,135.65667737544604,91.05403549776155,105.34190264559973,464.1250003453997,48.28613492087275,272.5428427419355,158.88354256528024,255.078125,660.9375,51.5625,0.34247390685117873
data/wav/03b09Wa.wav,03,b09,anger,"[ 0.0000000e+00 -6.1035156e-05 -1.2207031e-04 ... -2.4414062e-04
 -6.1035156e-05 -6.1035156e-05]",46300,-1.0090802,51.82437,1.0090967,173.8964,-476.74335,202.93015061244964,93.20097629317733,176.56748179090079,496.60461254566997,79.68722742434657,358.9543269230769,134.81906303817985,330.46875,678.90625,132.8125,0.3053652485268826
data/wav/03b10Ab.wav,03,b10,anxiety,"[ 0.0000000e+00 -9.1552734e-05 -1.5258789e-04 ...  0.0000000e+00
 -3.0517578e-05  0.0000000e+00]",45252,-4.474737,59.357136,1.5443357,136.66527,-520.8974,220.87217305503586,78.4821923224751,196.19572234590504,525.7000527906708,91.12221068194427,450.07022471910113,108.84569459854214,457.8125,717.96875,142.1875,0.4198487653352578
data/wav/03b10Ec.wav,03,b10,disgust,"[ 1.4343262e-03  1.6784668e-03 -3.0517578e-05 ...  5.6152344e-03
  8.1176758e-03  6.5917969e-03]",51232,3.155518,43.83858,1.0758321,183.01065,-386.6158,176.25400073929714,98.5815638422092,144.45730072216526,489.0469191045881,60.92581845910132,335.519801980198,158.57656653622007,307.03125,678.90625,103.125,0.1504019400907172
data/wav/03b10Na.wav,03,b10,neutral,"[ 0.0000000e+00  0.0000000e+00 -3.0517578e-05 ... -2.0446777e-03
 -1.9836426e-03 -1.9836426e-03]",36103,3.510605,53.69004,3.1016006,198.27695,-450.3104,150.67312892033326,103.02145427106984,123.75187239825465,536.4697011401546,51.118150697569,283.35167253521126,162.81053115769691,262.5,676.5625,76.5625,0.17001004634280714
data/wav/03b10Nc.wav,03,b10,neutral,"[ 0.0010376   0.00637817  0.00616455 ... -0.00030518 -0.00033569
 -0.00024414]",35483,2.489375,54.946083,2.7985291,208.86429,-466.89642,148.9097044905258,109.56389495227832,115.69604700445993,546.5896100334384,59.90994207783844,289.82142857142856,172.46762540262935,245.703125,700.78125,73.4375,0.2033030385241454
data/wav/03b10Wb.wav,03,b10,anger,"[ 3.0517578e-05 -3.0517578e-05 -1.2207031e-04 ... -2.1362305e-04
 -1.2207031e-04 -3.9672852e-04]",34663,-3.8362398,53.997456,-0.7380249,169.9595,-510.19977,203.28151059336372,76.27002417772829,191.2525378859994,424.90688731694775,89.63820270132281,385.5813419117647,127.8733569588029,369.140625,695.3125,130.46875,0.2556328334420054
data/wav/03b10Wc.wav,03,b10,anger,"[ 1.2207031e-04 -3.9672852e-04 -2.7465820e-04 ...  1.5258789e-04
 -9.1552734e-05 -1.2207031e-04]",39072,-3.9247718,46.758953,-2.257769,182.01007,-470.325,217.7166282849754,84.83257196617609,200.8056744198874,486.04033195537966,83.20567542730322,398.55925324675326,128.6402438479772,386.71875,704.6875,117.96875,0.19672884314986677
data/wav/08a01Ab.wav,08,a01,anxiety,"[-3.2653809e-03 -3.4484863e-03 -3.5400391e-03 ... -9.1552734e-05
 -9.1552734e-05 -3.0517578e-05]",29665,-1.494381,48.765797,-0.053679567,159.72305,-479.26266,188.29288629736138,105.18726610825588,166.22756005429818,539.2684142083162,79.8597569142038,359.7252155172414,148.1638934550797,384.375,703.125,123.4375,0.2634694833681162
data/wav/08a01Fd.wav,08,a01,happy,"[ 0.00048828  0.00048828  0.00048828 ... -0.0012207  -0.00048828
 -0.00024414]",36796,0.9256543,55.813076,5.648374,167.12738,-399.03833,170.25573360551897,108.51172854590442,147.8356701336815,543.159627560335,48.15314935146411,334.55946180555554,150.24244667601627,303.515625,690.625,47.65625,0.23783892888380542
data/wav/08a01Lc.wav,08,a01,boredom,"[-1.2512207e-03 -1.3427734e-03 -9.7656250e-04 ... -1.5258789e-04
 -1.5258789e-04 -6.1035156e-05]",32273,-1.9411843,61.314423,3.137902,146.453,-456.7332,153.26332164156955,84.81247960038479,135.78083339130976,461.0760339986939,58.069664126770704,295.849609375,149.35538542226246,267.1875,624.21875,64.0625,0.2985555063774997
data/wav/08a01Na.wav,08,a01,neutral,"[ 0.0000000e+00 -2.4414062e-04 -3.9672852e-04 ...  7.3242188e-04
  3.9672852e-04  6.1035156e-05]",28232,0.6712503,56.860497,4.3323526,149.11783,-448.74695,160.22741108682933,98.75722943021935,135.2934698919089,466.06938258188677,66.21967887534943,306.69642857142856,155.65048610632581,294.921875,663.28125,89.0625,0.2572700957470497
data/wav/08a01Wa.wav,08,a01,anger,"[ 0.0000000e+00  0.0000000e+00 -3.0517578e-05 ...  6.1035156e-05
  6.1035156e-05  3.0517578e-05]",25805,-9.076029,61.731552,-3.471128,148.63647,-569.0142,239.33150631202093,69.89750841650991,245.88663101741588,499.9430830246275,80.7356934228487,449.63235294117646,94.75984819113165,440.625,703.125,128.125,0.4081855388813097
data/wav/08a01Wc.wav,08,a01,anger,"[ 6.1035156e-05  3.0517578e-05 -9.1552734e-05 ...  9.1552734e-05
  6.1035156e-05  0.0000000e+00]",27056,-6.2199035,46.03256,-4.2277136,140.32619,-485.22806,245.52472156761883,67.46666588303316,244.58921554780062,476.03536999962586,103.85479655021399,438.28125,90.75033521528349,418.75,696.875,228.90625,0.2537534754402224
data/wav/08a02Ab.wav,08,a02,anxiety,"[ 0.0000000e+00 -9.1552734e-05  0.0000000e+00 ... -3.6621094e-04
 -2.7465820e-04 -1.5258789e-04]",25344,-0.87196165,44.541065,0.79103184,139.71336,-418.38467,203.75770010532315,95.88220557714057,179.36108451204245,485.34174259662564,80.99651872741056,388.71875,160.63291566098775,377.34375,704.6875,130.46875,0.289311695579183
data/wav/08a02Ac.wav,08,a02,anxiety,"[ 0.         -0.00021362 -0.00021362 ... -0.00033569 -0.00021362
 -0.00021362]",26981,-1.3819182,51.199444,3.6246502,128.06387,-513.727,233.1244456413885,97.25848845845655,206.3525789818911,521.4380219045637,71.547200263974,464.65212264150944,131.70467014120578,447.65625,716.40625,94.53125,0.40197453884125744
data/wav/08a02Fe.wav,08,a02,happy,"[ 0.00033569  0.         -0.00067139 ...  0.00042725  0.
  0.        ]",25912,1.0727851,58.199764,3.6953113,184.28409,-455.9252,163.78351404376843,102.39018194846393,139.88818588369378,521.8059913306099,39.261333176321855,318.5355392156863,196.23306818776305,279.6875,748.4375,24.21875,0.20633147113594041
data/wav/08a02La.wav,08,a02,boredom,"[-1.8310547e-04 -9.1552734e-05  1.8310547e-04 ... -3.9367676e-03
 -5.1574707e-03 -3.5095215e-03]",27740,2.2409565,48.384155,1.5408629,142.08461,-447.08664,161.65179713804255,87.8906201964203,133.0949883359729,440.51592648975486,51.75413817831176,319.07670454545456,176.62305948740416,285.15625,683.59375,44.53125,0.15737650200267023
data/wav/08a02Na.wav,08,a02,neutral,"[ 0.         -0.00036621 -0.00091553 ...  0.00064087  0.0005188
 -0.00036621]",28650,2.5877712,52.063423,4.356572,130.22444,-402.80618,150.11474842127723,84.61300293984873,130.4690300028721,506.5093343191684,51.00229952635118,309.72377232142856,173.6243488342546,282.03125,683.59375,39.84375,0.20347811476098462
data/wav/08a02Tb.wav,08,a02,sadness,"[-0.02145386 -0.02145386 -0.02145386 ... -0.01275635 -0.01101685
 -0.00869751]",48745,3.683702,51.614605,6.7929106,134.17513,-349.16837,154.4707137526249,89.49798185521915,133.62381656791786,481.72316879684126,41.308949031840214,332.8450520833333,154.63417923850736,345.703125,689.0625,28.125,0.12080660366512612
data/wav/08a02Wc.wav,08,a02,anger,"[ 1.2207031e-04  9.1552734e-05  9.1552734e-05 ... -3.0517578e-05
 -3.0517578e-05 -3.0517578e-05]",29875,-8.682643,63.50819,-2.2919726,141.97057,-543.4915,213.04270815644847,78.71649711222352,221.261720447543,441.5263955529689,48.26169817207315,401.81408898305085,132.97903945576493,420.3125,676.5625,39.84375,0.5648735006023781
data/wav/08a04Ff.wav,08,a04,happy,[0.00027466 0.00057983 0.00073242 ... 0.00012207 0.00027466 0.00021362],28810,-0.5571229,58.721134,3.8855991,164.35056,-450.82532,161.13952844775014,80.83036577955292,151.9702059790335,446.6364342487793,47.934393578664114,326.83662280701753,169.20147604215683,284.375,739.0625,32.03125,0.22757680344283948
data/wav/08a04La.wav,08,a04,boredom,"[ 1.5258789e-04 -6.1035156e-05 -1.5258789e-04 ...  4.7607422e-03
  5.0964355e-03 -3.2043457e-03]",33374,3.0781164,45.51721,3.4719572,142.16876,-446.49762,161.46184809554848,82.03764193230471,139.7530554964389,413.8673883139859,49.97190083077017,318.0160984848485,180.50896502298778,265.234375,688.28125,51.5625,0.0746047589915317
data/wav/08a04Nc.wav,08,a04,neutral,"[ 0.00317383  0.0032959   0.00317383 ... -0.00115967 -0.00094604
 -0.00201416]",32532,2.710474,53.233456,4.8521376,159.73627,-443.95032,171.13947110796394,108.81679380716393,137.6565316773572,516.6622048291582,49.08222008081342,322.47314453125,192.733794197163,291.796875,714.84375,40.625,0.22374360517604575
data/wav/08a04Tb.wav,08,a04,sadness,"[-0.02493286 -0.02093506 -0.02194214 ...  0.01196289  0.01394653
  0.01443481]",61395,1.1894975,61.498985,6.7789145,147.69191,-356.46246,134.62626082321424,85.6559352054065,110.71717945339486,514.5913604481649,45.22709352473599,289.5768229166667,143.43242546714433,274.21875,695.3125,29.6875,0.21054084429284067
data/wav/08a04Wc.wav,08,a04,anger,"[ 0.00021362 -0.00018311 -0.00045776 ... -0.00033569 -0.00027466
 -0.00027466]",28879,-6.5174756,51.915485,-3.1403468,148.02686,-492.2297,211.24246680544715,61.29780589183611,218.2429516271422,322.1667213902059,64.98337505354837,406.01699561403507,126.9768103674831,442.1875,596.875,93.75,0.2522331107449484
data/wav/08a05Fe.wav,08,a05,happy,"[ 0.0000000e+00 -9.1552734e-05 -2.1362305e-04 ... -1.0681152e-03
 -7.3242188e-04 -4.2724609e-04]",49579,-0.7646702,48.516766,0.7629463,172.90851,-467.6634,183.56850726012658,113.86767467062921,145.52236134823931,509.7560473400847,68.55368398029533,336.2032860824742,175.89620334193387,290.625,726.5625,86.71875,0.23975394463754346
data/wav/08a05Lc.wav,08,a05,boredom,"[-0.00213623 -0.00082397 -0.00073242 ...  0.00289917  0.00265503
  0.00256348]",67014,0.24657826,50.802982,2.0711539,138.03665,-461.1464,185.05063441146916,123.43990962391247,147.89910123376444,520.2992300315095,38.65164471440874,335.3113072519084,194.5348885625174,311.71875,713.28125,42.96875,0.19689230219682086
data/wav/08a05Nb.wav,08,a05,neutral,"[ 0.00033569  0.00067139  0.00100708 ...  0.00076294  0.00024414
 -0.00033569]",52045,1.565592,50.628952,3.0817297,149.69385,-470.5284,181.90100757938475,122.09535821341808,143.43757186970123,492.745545036712,41.9664214411952,331.0738357843137,191.37788989524236,301.5625,685.9375,41.40625,0.20168552297390901
data/wav/08a05Ta.wav,08,a05,sadness,[0.012146   0.01260376 0.01260376 ... 0.00338745 0.00289917 0.00485229],89943,4.143388,52.80451,6.878077,142.67358,-371.56772,146.35568653833067,116.61816490648597,91.96311775498529,538.3067282167098,46.98695015510914,268.1329900568182,186.8942854980547,200.0,701.5625,34.375,0.07774249595590438
data/wav/08a05Wa.wav,08,a05,anger,"[ 0.          0.          0.         ... -0.00064087 -0.0015564
 -0.00164795]",46867,-3.7401576,39.056984,-3.1102457,158.47327,-459.32635,234.55169690249863,99.29064133554552,204.67899013072207,516.9477983765048,104.70975284069252,442.09408967391306,127.06059113644311,434.765625,714.0625,134.375,0.1897895458353431
